#OTUID,FW1,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,RE1,RE10,RE11,RE12,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RE9,SW1,SW10,SW11,SW12,SW13,SW14,SW15,SW16,SW17,SW18,SW2,SW3,SW4,SW5,SW6,SW7,SW8,SW9
ASV_1200,2,7,1,1,2,1,1,2,0,3,0,2,3,2,4,1,0,2,1,8,9,12,2,3,0,6,4,30,18,17,0,1,3,2,3,6,7,4,3,2,6,7,6,2,1,6,2,4
ASV_2664,0,4,5,0,3,7,0,4,4,6,3,4,4,5,7,5,7,2,0,5,1,3,8,8,0,10,5,5,5,3,5,4,4,4,8,5,3,5,5,7,3,4,3,6,2,3,5,9
ASV_1165,0,2,3,1,2,1,2,2,2,3,1,5,4,2,11,2,3,1,5,6,11,9,6,3,0,6,5,18,15,12,1,4,1,4,5,6,8,4,3,5,4,2,1,3,3,5,4,2
ASV_1103,2,2,57,13,3,6,7,1,4,3,8,0,4,9,8,10,12,9,2,0,1,1,1,0,7,5,1,1,4,3,1,0,0,2,1,0,0,0,0,0,2,0,9,2,2,1,1,2
ASV_1219,1,10,13,14,5,10,9,0,1,12,5,1,0,3,8,20,13,16,1,1,4,3,1,0,2,3,1,8,5,15,3,1,0,0,0,0,0,2,2,2,5,1,0,1,2,0,2,1
ASV_1340,2,3,2,0,2,1,0,1,7,0,1,2,4,3,2,2,3,3,2,7,7,4,5,4,6,4,3,27,13,20,1,6,4,4,10,4,6,2,3,6,1,5,0,3,1,5,4,2
ASV_1276,1,5,0,24,0,17,15,0,0,12,4,1,4,1,4,35,20,23,1,0,0,2,3,1,0,1,0,5,3,5,2,0,1,0,2,0,0,0,0,1,4,0,1,8,1,0,0,0
ASV_2224,1,5,3,1,2,0,4,1,3,2,1,3,8,2,8,0,1,3,5,6,3,8,2,6,1,3,4,12,21,24,1,4,8,1,1,7,2,4,4,1,3,9,7,5,2,1,0,3
ASV_1191,2,6,7,3,5,8,13,1,2,1,3,1,0,2,0,0,2,2,11,1,1,3,8,15,1,4,7,3,1,4,9,2,2,6,2,7,6,3,1,3,2,4,13,16,8,2,1,2
ASV_1056,6,5,4,2,5,6,13,4,2,12,2,4,3,5,2,7,11,3,11,0,1,1,4,7,4,5,3,0,0,1,0,1,1,6,1,0,2,3,1,0,3,6,19,16,10,2,1,1
ASV_1328,15,5,4,9,1,11,5,1,0,16,24,5,16,8,6,3,8,4,3,4,0,0,0,0,0,5,6,5,9,4,1,1,0,3,3,1,2,5,0,0,1,1,3,0,0,3,3,2
ASV_1100,12,3,6,13,17,6,10,3,4,10,9,9,4,7,9,9,5,15,1,4,1,1,1,0,0,1,6,8,6,5,1,2,2,1,0,0,2,0,2,2,1,2,1,2,1,0,1,1
ASV_1354,0,7,1,3,2,13,6,2,4,4,0,0,3,1,0,6,1,5,20,1,1,2,9,12,2,1,5,0,0,2,6,2,2,7,6,8,7,0,4,8,1,9,10,5,15,2,1,0
ASV_1384,13,19,4,10,1,11,15,3,1,8,11,9,6,9,1,6,11,13,2,0,0,1,4,1,1,0,4,2,3,5,0,6,2,1,0,2,0,1,0,1,6,1,3,2,2,0,1,4
ASV_1142,35,6,5,1,1,7,5,5,0,4,27,16,12,17,2,6,7,7,0,1,0,1,0,0,0,1,5,6,0,1,0,3,0,0,8,0,2,1,0,0,1,0,2,1,1,3,4,1
ASV_1040,3,5,0,1,2,2,1,4,4,0,4,1,1,2,0,0,3,3,11,0,0,5,8,8,1,3,4,0,6,2,15,3,2,5,8,12,15,1,7,10,7,4,6,5,15,3,2,1
ASV_1230,4,16,4,22,1,0,14,2,1,14,1,5,1,4,6,27,9,22,0,0,0,1,6,4,0,0,0,10,2,1,0,0,1,2,0,0,1,0,0,5,2,4,2,7,0,0,0,4
ASV_1185,4,5,3,1,2,8,8,3,1,5,0,1,1,3,5,5,5,2,5,0,4,1,10,14,4,0,1,0,0,2,1,1,1,5,4,2,6,1,9,7,6,8,15,16,14,2,2,1
ASV_1028,1,9,1,1,1,10,15,3,2,3,2,1,1,3,0,0,3,2,11,0,2,1,12,12,5,2,2,1,0,0,5,1,1,6,2,3,1,3,9,3,6,6,11,14,17,0,4,6
ASV_1271,1,4,8,23,0,3,7,0,1,3,2,2,8,6,4,11,10,74,1,0,0,2,7,0,1,2,0,2,6,3,2,0,0,0,1,0,0,0,0,0,5,2,1,2,0,0,0,0
ASV_1090,0,2,0,0,1,0,0,3,1,0,1,0,0,0,0,0,1,0,9,0,1,2,2,5,1,1,0,0,1,0,3,0,3,3,42,77,11,0,9,17,2,1,0,0,1,2,2,0
ASV_1238,5,6,3,11,3,9,9,3,3,3,2,6,1,7,13,7,4,13,5,1,4,2,5,6,1,2,2,5,3,11,2,1,2,3,1,4,1,3,3,1,3,3,3,4,5,3,2,4
ASV_1320,5,4,1,0,6,9,8,1,2,3,0,3,2,4,1,3,6,3,11,2,4,2,5,7,6,0,1,6,9,4,1,4,0,6,1,0,4,5,5,8,3,4,9,16,15,1,1,2
ASV_1239,0,1,0,0,5,4,2,2,5,2,3,3,2,1,1,6,0,0,12,1,0,1,12,2,2,1,0,0,0,1,3,0,2,6,11,15,14,12,6,26,7,5,8,7,3,1,5,3
ASV_1144,0,1,0,1,3,4,1,1,1,0,3,0,1,1,3,1,3,3,2,6,7,20,6,6,1,0,5,2,2,1,31,9,6,3,5,3,2,3,0,2,10,7,0,1,0,19,11,6
ASV_1072,21,6,3,7,3,7,6,5,1,14,8,19,6,10,5,5,5,10,2,2,0,0,3,1,1,8,5,0,1,2,3,0,0,5,0,2,2,1,2,0,1,0,3,2,3,8,3,2
ASV_1181,1,12,8,13,3,6,11,1,0,6,9,10,7,9,3,14,15,16,1,1,0,3,1,0,2,4,1,9,3,3,0,1,1,0,1,2,2,0,0,0,2,3,7,7,1,1,1,2
ASV_2242,10,8,2,14,3,19,9,1,0,8,6,12,9,15,4,3,12,9,2,3,2,0,1,3,0,4,7,4,3,4,0,0,3,1,1,2,0,0,3,0,1,0,1,3,1,2,6,2
ASV_1164,2,8,9,11,3,11,9,0,1,11,8,8,2,4,3,16,14,14,3,2,4,5,4,0,3,3,3,7,5,7,3,1,0,1,0,1,1,0,1,2,5,0,1,0,2,2,0,3
ASV_1406,0,0,4,1,1,0,1,0,6,4,0,0,1,0,0,0,2,0,1,1,0,0,3,2,98,45,7,0,0,1,0,1,2,2,0,0,0,1,0,0,0,1,9,0,0,4,1,3
ASV_1329,5,2,5,1,6,3,9,24,26,4,0,0,3,1,2,0,1,2,7,2,0,0,2,2,2,1,3,1,1,1,1,1,1,12,3,5,3,3,15,12,1,5,8,10,5,1,0,0
ASV_2591,9,2,8,4,4,6,3,1,1,0,2,4,6,3,3,1,3,2,3,6,6,5,9,7,4,6,3,15,6,16,2,5,2,2,4,3,2,2,2,4,7,5,3,1,1,3,4,2
ASV_1156,5,3,8,5,6,5,5,7,1,13,7,2,11,10,6,5,17,10,3,0,0,0,2,2,0,5,8,2,0,0,4,3,3,2,5,4,7,6,5,0,5,3,2,0,1,0,1,3
ASV_1128,3,0,0,1,4,0,4,1,2,0,3,2,0,2,8,0,3,1,5,10,8,5,6,1,2,5,6,9,2,2,9,15,18,6,2,5,4,5,0,7,11,5,1,1,0,10,2,6
ASV_1086,1,0,3,0,2,2,3,3,2,6,0,2,0,2,0,0,4,1,6,0,0,2,13,37,0,2,3,0,0,4,5,3,4,1,6,4,25,11,2,5,8,4,4,3,7,8,2,2
ASV_1273,0,4,0,0,3,0,3,1,2,2,1,3,0,2,6,3,2,1,4,4,4,14,1,5,1,3,5,3,6,8,12,6,3,11,6,2,3,6,2,16,7,2,1,3,2,11,11,7
ASV_1405,1,38,0,27,0,9,5,0,0,6,2,2,4,0,2,18,3,18,0,1,2,1,0,0,0,0,0,9,5,8,3,0,1,0,9,5,1,3,0,12,1,2,1,0,1,1,0,1
ASV_1620,4,10,11,18,2,14,14,0,2,6,8,2,6,1,9,10,12,14,3,1,0,1,2,3,2,3,0,3,3,2,6,1,1,3,2,1,1,0,1,3,3,4,2,2,5,0,0,1
ASV_1162,4,16,14,12,5,16,8,0,2,2,14,3,8,6,2,19,10,17,1,2,2,3,3,2,1,0,0,3,7,14,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
ASV_1371,4,6,1,23,1,16,19,0,0,24,1,4,2,3,3,24,16,16,1,4,1,0,3,0,1,0,0,3,7,5,3,2,0,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0
ASV_1202,1,2,8,2,1,0,0,13,8,2,3,1,0,1,3,2,1,0,1,12,6,7,4,1,2,0,4,25,16,16,2,4,3,5,3,2,2,5,1,5,3,5,5,3,2,1,5,3
ASV_1063,4,12,7,14,2,4,10,0,6,8,8,7,4,5,5,8,12,18,6,0,0,3,4,3,1,10,0,1,0,4,1,0,0,1,0,5,0,1,3,1,3,2,7,4,5,0,2,0
ASV_1085,14,7,10,4,3,2,3,6,5,5,14,23,3,4,9,3,4,5,0,1,1,0,1,0,1,5,9,1,7,2,0,1,1,2,3,3,3,5,0,0,1,2,2,1,3,11,8,3
ASV_2301,10,8,6,7,3,4,3,0,1,8,11,22,14,9,7,4,6,2,1,1,0,0,0,0,1,2,3,5,6,3,2,1,0,4,5,6,3,4,3,0,5,0,3,8,8,0,2,0
ASV_1133,1,1,3,2,0,2,1,5,7,0,2,2,2,3,4,6,0,2,2,7,6,4,0,5,0,1,5,15,13,19,3,5,6,0,4,5,5,2,7,12,1,6,1,5,1,6,3,9
ASV_1561,0,9,9,18,0,9,23,1,0,3,2,1,7,2,10,40,9,32,0,0,0,1,0,0,1,0,0,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
ASV_1169,11,9,4,5,0,9,14,1,1,8,17,13,13,9,1,5,13,18,1,1,0,0,1,1,0,2,5,8,4,0,0,2,0,2,1,3,3,0,0,0,0,0,4,2,1,1,2,5
ASV_2131,13,8,8,10,4,8,4,3,2,4,4,7,18,3,8,4,15,5,4,0,2,5,0,0,0,2,10,12,12,6,0,1,0,0,0,0,2,0,0,0,3,8,1,1,1,0,2,0
ASV_1468,7,3,4,4,1,5,9,5,1,10,1,5,3,3,3,2,5,5,11,0,0,4,12,7,4,3,4,1,4,0,2,1,1,6,1,0,4,4,2,2,2,4,15,14,11,0,1,3
ASV_1370,7,6,11,13,2,12,8,1,2,5,20,5,7,4,4,5,6,8,3,1,1,2,0,3,0,3,5,4,4,10,3,0,1,6,0,2,4,1,3,2,4,0,3,0,3,2,2,1
ASV_1686,5,7,6,7,3,7,3,1,4,9,4,13,14,11,7,6,15,5,2,4,1,0,2,0,2,4,1,4,0,5,0,1,0,2,0,3,5,3,2,2,1,3,10,2,3,1,3,5
ASV_1754,3,0,0,1,2,2,11,3,3,3,5,3,0,1,0,4,3,0,9,2,3,3,4,9,2,0,1,2,5,3,6,5,2,13,3,8,10,19,8,5,1,3,6,13,5,0,0,3
ASV_1051,22,4,4,9,0,9,1,2,0,8,22,10,15,14,9,4,8,8,3,0,0,0,0,2,0,5,6,1,1,0,0,3,0,0,2,2,4,1,0,0,0,2,4,1,1,4,5,1
ASV_1095,7,3,0,1,4,6,14,1,3,15,1,2,1,1,4,4,3,4,4,1,2,8,4,3,3,6,3,0,3,1,0,0,2,4,3,2,2,1,3,5,2,7,20,17,13,0,2,2
ASV_1269,25,3,3,8,4,3,2,1,0,19,8,12,12,15,4,2,3,4,2,0,2,1,0,1,3,7,13,3,2,2,3,1,0,0,2,2,3,6,2,0,0,3,2,2,0,0,2,5
ASV_1111,4,10,11,3,3,4,16,3,4,7,0,4,0,3,7,3,1,1,2,0,3,0,3,5,8,5,9,2,2,6,2,1,3,2,3,2,3,2,5,5,3,6,7,4,10,2,4,4
ASV_1278,8,7,10,15,1,13,14,0,0,9,7,2,1,3,2,9,13,44,3,3,0,0,7,0,2,3,0,3,0,3,1,0,1,0,0,0,0,0,0,0,6,0,3,2,0,1,0,1
ASV_1357,14,14,13,7,0,5,4,0,3,6,17,9,20,9,4,2,6,3,0,3,0,1,0,1,0,1,5,9,1,9,1,0,0,0,5,2,1,2,0,2,1,0,3,2,4,5,1,1
ASV_1568,16,7,2,16,2,11,5,0,1,12,10,6,2,6,2,24,13,17,4,1,0,1,4,0,0,3,0,5,4,5,0,1,1,0,1,0,0,0,0,0,0,0,2,3,3,0,3,3
ASV_1279,24,4,6,6,1,4,6,1,1,5,14,8,18,16,7,6,4,0,0,3,1,4,0,1,2,0,10,7,5,10,1,1,1,0,0,0,2,1,0,0,0,0,3,7,0,3,1,1
ASV_1212,2,1,1,0,5,6,1,2,2,3,1,6,4,0,3,1,2,2,11,1,1,1,5,5,3,6,2,2,3,0,6,0,1,6,7,16,7,7,6,16,11,7,2,3,5,9,4,0
ASV_1071,4,2,3,3,6,4,2,7,2,9,0,0,1,0,4,3,1,1,3,5,3,4,5,8,1,7,7,4,3,2,13,2,1,2,4,3,3,7,6,5,7,12,10,6,7,0,1,2
ASV_2526,8,9,5,5,0,16,8,1,1,4,4,6,12,5,7,15,10,14,2,0,0,0,1,2,1,1,6,7,9,13,0,0,1,0,3,4,0,1,0,0,2,0,1,0,5,2,1,3
ASV_1825,1,14,7,8,1,9,14,1,2,13,2,1,5,4,4,7,10,15,2,2,1,2,1,5,0,2,2,15,9,6,1,1,2,2,2,1,0,0,0,1,0,1,9,1,1,0,2,5
ASV_1047,0,0,0,0,2,3,1,2,2,0,4,0,0,0,0,3,2,0,6,1,1,3,4,2,0,1,0,0,2,1,4,4,2,13,18,19,10,2,6,35,8,11,1,7,3,4,6,1
ASV_1859,1,4,7,1,2,3,3,2,3,5,6,0,3,0,3,4,0,4,5,1,2,1,8,9,0,1,1,10,3,7,0,3,2,4,7,4,4,6,10,6,4,2,10,12,13,4,1,2
ASV_1061,2,5,4,2,3,5,8,1,0,4,4,5,1,2,4,3,10,1,3,0,0,6,6,10,4,3,4,0,0,1,5,3,7,3,2,4,7,3,2,4,6,4,8,16,9,5,1,3
ASV_1199,27,6,5,3,2,16,6,1,0,3,13,13,13,12,6,8,8,7,2,0,0,1,0,2,1,4,3,6,3,4,1,0,0,0,1,2,0,1,0,0,2,3,1,2,1,0,3,1
ASV_2129,4,3,5,2,3,0,0,4,5,3,1,1,2,0,8,0,8,5,2,3,5,2,3,5,5,3,3,19,21,11,4,3,1,3,8,6,6,2,0,5,3,0,1,7,1,0,3,4
ASV_1158,1,5,1,0,0,1,3,0,3,2,0,0,1,1,0,1,4,1,11,3,4,7,12,18,3,0,3,2,4,1,0,12,6,5,1,5,9,4,5,5,5,6,3,7,10,3,5,9
ASV_1901,5,1,5,7,4,16,6,5,1,8,8,5,6,12,4,9,7,4,2,1,0,0,2,3,2,9,8,10,5,5,3,9,1,0,1,2,1,2,1,1,0,2,0,5,0,1,2,1
ASV_1087,9,6,2,6,0,6,4,2,1,8,20,18,19,13,7,8,13,4,2,5,1,1,1,0,0,6,1,0,1,6,0,3,0,0,0,0,2,2,0,0,0,0,2,4,2,3,3,1
ASV_1310,3,5,10,1,2,5,4,3,6,0,1,4,3,2,4,4,3,5,4,3,8,1,9,5,3,3,3,17,9,11,2,1,4,4,3,4,0,3,2,4,3,1,6,2,4,2,2,4
ASV_1126,3,3,4,0,5,2,9,2,2,2,0,0,0,2,0,4,1,2,6,0,2,5,8,11,3,2,2,2,3,0,1,1,1,5,1,9,16,3,6,10,8,7,9,10,11,2,4,3
ASV_2193,2,12,9,10,5,3,13,0,1,13,2,4,5,6,5,7,10,9,1,2,2,2,2,3,1,1,5,6,12,4,3,2,1,1,4,5,2,1,0,1,3,1,2,4,1,0,2,2
ASV_2055,2,1,6,2,9,2,0,18,27,6,0,3,0,4,2,0,2,1,5,0,1,2,2,4,6,3,6,1,2,1,3,2,3,8,6,3,4,3,4,7,2,3,5,6,2,6,3,3
ASV_1446,1,0,1,1,0,0,0,2,0,0,2,2,1,1,7,1,0,0,4,17,15,15,2,2,1,0,4,21,16,9,3,3,6,2,0,4,5,2,6,5,1,1,1,6,4,2,7,8
ASV_1151,5,1,1,0,0,0,1,4,1,1,1,4,5,3,9,1,1,0,1,12,4,6,4,5,0,2,2,34,11,14,2,6,4,1,1,4,2,2,5,2,0,5,4,2,3,4,3,8
ASV_1241,8,7,7,4,6,4,5,1,8,11,0,0,12,7,7,6,2,7,2,2,0,1,3,5,5,1,1,0,0,3,2,2,1,3,1,0,3,5,0,2,1,11,13,6,10,2,0,4
ASV_1069,3,9,6,3,0,7,5,1,4,3,1,1,8,8,3,3,7,1,2,5,1,2,5,6,2,5,4,2,1,4,0,4,0,6,1,0,4,6,0,4,3,0,14,15,14,0,3,4
ASV_1346,0,5,2,0,3,5,5,0,3,1,1,0,0,1,2,4,0,0,12,1,1,2,8,23,1,1,4,1,0,0,2,7,2,9,3,4,4,4,8,9,3,3,7,15,16,0,2,6
ASV_1088,7,1,2,3,1,11,4,3,2,3,19,13,17,15,5,5,10,3,2,0,1,0,1,0,0,1,8,2,2,2,3,6,0,0,8,3,3,6,0,0,1,2,0,2,2,7,1,2
ASV_1172,1,3,3,0,4,2,2,2,2,0,5,4,1,0,2,5,2,2,14,3,0,7,5,3,3,7,4,3,1,1,5,3,1,4,8,10,14,7,3,9,5,4,3,9,3,4,5,1
ASV_2484,3,2,1,1,2,7,10,2,2,4,1,0,3,3,2,6,5,3,9,0,2,4,8,6,4,2,4,0,4,1,7,4,3,11,1,1,5,2,3,8,3,8,7,5,15,1,2,2
ASV_2666,1,1,1,1,1,4,5,2,1,2,5,2,1,4,5,1,2,1,3,1,9,5,4,9,4,3,11,5,9,6,1,3,8,8,7,11,14,3,1,4,1,6,2,0,6,1,2,1
ASV_1201,5,1,2,2,3,0,3,4,5,3,4,2,4,0,1,1,1,3,6,1,1,0,6,10,1,2,6,11,15,3,2,2,4,8,4,9,8,8,1,4,3,2,9,4,2,1,7,4
ASV_1211,7,6,7,12,3,2,6,2,0,3,10,10,13,7,9,12,7,10,2,3,0,4,5,4,1,2,2,2,1,4,0,3,1,0,5,5,1,2,0,0,0,1,1,4,0,5,1,3
ASV_1166,0,11,27,8,2,8,2,0,0,10,2,6,1,7,1,8,16,9,0,0,2,0,1,1,0,0,0,15,11,10,2,2,0,0,4,2,3,0,0,2,0,2,3,5,2,1,1,1
ASV_1193,17,5,6,10,4,3,9,1,1,4,17,12,27,5,5,7,4,8,0,0,2,1,2,0,1,1,2,3,0,2,1,0,1,0,0,2,3,0,1,0,4,3,1,2,5,2,2,2
ASV_1175,1,3,1,0,4,3,0,2,4,1,5,0,0,0,2,2,0,3,7,1,0,2,5,2,1,1,1,2,2,0,2,4,1,6,25,22,16,4,4,27,2,6,0,3,0,6,4,0
ASV_1207,1,7,2,27,3,16,8,0,3,8,2,3,1,0,1,38,11,20,1,4,0,2,1,0,0,0,1,6,3,3,2,0,1,0,0,0,1,0,0,1,0,2,2,3,1,1,0,1
ASV_1235,6,1,2,4,6,4,12,4,5,3,3,2,1,0,2,1,12,0,7,1,0,1,5,7,4,6,1,1,1,3,2,1,3,4,2,2,6,7,7,5,3,6,9,14,10,0,0,0
ASV_1159,9,4,6,9,3,5,1,1,2,7,16,15,10,14,11,5,5,6,0,1,1,0,3,0,0,0,2,1,7,5,2,7,2,0,2,5,2,1,0,0,1,0,0,0,1,4,7,3
ASV_1189,3,3,15,2,0,2,1,0,1,1,9,8,4,0,4,1,2,0,1,5,5,3,2,5,3,1,0,24,13,23,1,1,5,0,4,6,3,2,3,2,2,0,4,3,0,0,4,5
ASV_1131,14,6,6,7,1,11,0,2,0,4,8,13,20,10,4,5,11,4,4,0,0,0,0,0,3,0,5,1,3,7,0,0,0,0,3,1,4,3,0,0,0,0,5,5,3,1,7,4
ASV_1380,0,1,2,0,4,3,1,8,5,0,12,0,2,3,1,2,1,0,0,1,2,4,3,0,3,0,2,1,4,5,3,0,2,14,35,14,6,6,5,8,5,2,1,1,0,9,3,1
ASV_1124,0,0,0,0,1,0,1,0,0,0,2,4,2,2,1,3,0,0,1,7,12,13,3,3,5,0,3,9,17,17,0,10,18,4,1,2,2,4,2,0,0,0,0,1,0,11,10,14
ASV_1466,5,0,4,6,2,5,3,6,5,10,3,5,5,7,5,2,8,3,3,1,3,2,2,1,4,12,10,5,8,5,1,2,0,1,2,1,5,1,1,3,4,1,5,10,1,2,3,2
ASV_1283,3,0,2,4,2,3,2,0,3,0,7,1,5,4,3,4,1,1,3,7,3,1,9,7,3,2,6,17,10,12,0,4,3,0,2,2,5,0,4,1,5,4,7,2,2,7,6,6
ASV_1174,0,4,3,1,2,2,8,0,2,6,1,2,0,3,0,3,3,0,12,1,1,0,8,13,2,5,3,1,1,0,5,1,3,4,0,3,3,8,5,6,0,5,20,21,11,0,1,1
ASV_1236,2,4,1,1,3,5,6,1,0,7,4,2,1,2,2,1,8,1,9,0,0,2,14,14,0,1,3,0,0,1,2,0,2,5,3,6,6,1,3,6,7,3,12,13,15,1,4,0
ASV_1224,26,5,2,4,2,5,8,2,0,6,9,10,19,15,2,6,4,2,1,0,0,1,2,1,1,5,8,2,2,2,1,4,1,0,2,3,1,2,1,0,1,1,4,1,2,5,1,2
ASV_2772,0,1,2,0,2,0,4,1,3,0,4,6,2,6,7,4,2,3,5,6,9,7,8,3,2,6,4,12,4,9,7,2,2,4,6,1,3,1,2,3,1,0,0,5,5,6,2,11
ASV_1150,7,9,11,7,0,6,8,1,0,11,15,9,5,4,2,8,3,8,1,7,2,0,2,2,1,4,4,8,5,4,1,6,1,0,2,1,0,0,0,1,3,2,2,3,5,1,0,1
ASV_1171,0,4,3,0,1,2,5,0,3,0,2,2,0,3,2,4,0,1,9,1,0,2,3,7,2,0,2,1,0,2,10,4,4,4,1,5,6,7,14,10,5,9,13,3,17,5,4,1
ASV_1137,22,3,5,4,2,4,5,2,0,6,15,15,12,11,6,8,5,1,2,2,0,1,0,1,0,11,14,6,3,0,0,0,0,0,1,3,0,3,1,0,0,0,2,1,0,1,4,1
ASV_1517,0,0,2,0,0,0,0,0,1,1,3,4,4,2,5,0,0,2,2,15,11,5,4,2,4,0,2,9,9,6,3,10,10,0,3,0,2,3,3,5,3,0,7,7,5,12,3,13
ASV_1163,3,5,2,1,3,1,2,4,2,2,6,3,0,8,2,3,4,2,0,8,7,7,8,2,2,3,4,18,9,7,3,4,3,1,1,4,6,6,1,2,3,3,1,5,3,3,3,2
ASV_1528,0,16,15,9,3,8,6,0,0,4,6,6,6,4,2,10,11,9,0,0,2,1,2,1,1,3,3,8,10,2,3,0,0,2,3,1,2,0,1,1,4,1,2,3,4,2,3,2
ASV_1120,13,7,2,12,3,11,3,2,1,7,12,10,12,6,2,4,10,4,2,2,1,0,5,2,1,2,4,5,5,6,1,0,1,0,2,0,2,0,0,1,1,3,2,1,5,3,2,2
ASV_1550,2,5,3,17,2,11,7,1,0,17,2,4,3,3,3,15,29,23,2,1,2,0,4,0,2,1,0,1,4,6,2,0,2,0,1,0,0,0,0,3,1,0,0,1,2,0,0,0
ASV_1388,16,6,4,2,1,5,5,5,0,2,23,13,15,14,4,8,6,3,0,4,0,0,1,2,0,0,3,3,2,1,0,4,0,0,6,1,2,2,0,0,0,1,3,2,4,6,1,1
ASV_1245,2,9,4,0,3,6,4,0,4,3,1,0,1,0,2,2,7,0,15,0,0,2,11,13,3,3,1,0,0,4,2,2,2,1,3,2,9,1,6,0,5,6,7,17,18,0,0,0
ASV_1631,2,3,1,1,1,0,1,4,3,2,4,0,1,2,5,3,2,1,1,2,4,3,3,3,4,5,4,8,24,17,0,0,6,1,4,3,2,6,3,12,2,5,5,4,1,3,4,6
ASV_1173,0,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,2,0,9,0,0,2,23,7,0,0,0,0,0,0,5,3,1,4,18,28,14,4,5,13,3,6,3,10,5,0,5,2
ASV_1553,0,7,8,10,3,9,5,3,0,2,4,6,6,5,5,16,9,6,2,4,2,5,2,1,2,2,8,12,4,4,1,0,0,2,0,0,5,2,0,2,2,5,0,1,1,1,2,4
ASV_1799,5,13,3,8,3,11,8,2,1,4,7,9,14,7,3,5,7,12,0,0,0,0,1,0,2,1,5,16,10,9,0,1,0,0,0,2,0,0,0,1,0,0,2,2,3,0,1,2
ASV_1130,2,3,19,4,4,1,3,8,8,6,3,2,7,4,3,1,2,1,4,6,2,2,3,3,7,4,6,4,9,5,3,5,0,0,1,0,7,2,0,1,3,1,4,0,1,1,2,12
ASV_2098,3,7,3,8,11,4,6,2,3,4,4,4,0,1,6,8,7,7,3,1,1,8,6,1,7,3,4,3,10,4,3,2,4,1,3,3,2,1,1,6,2,4,2,4,2,0,0,0
ASV_1717,1,11,5,13,2,9,11,0,0,10,2,2,3,0,2,15,7,25,1,6,1,6,5,0,0,3,1,5,6,8,1,1,2,2,0,2,0,1,0,0,0,0,0,7,1,2,0,0
ASV_2570,2,2,17,2,7,1,3,3,7,0,1,3,6,5,4,5,2,1,1,8,7,1,0,2,2,5,3,12,13,10,1,2,1,2,2,1,3,4,8,2,0,2,1,3,2,3,2,5
ASV_2825,25,13,3,7,0,9,4,3,1,7,11,4,6,9,8,3,10,3,0,4,2,0,2,3,0,2,3,4,2,2,0,1,0,1,2,1,3,4,0,0,0,2,4,3,2,4,1,1
ASV_1246,0,2,2,2,4,0,0,2,2,3,6,1,2,4,12,1,0,0,1,8,11,5,6,4,0,3,4,13,5,8,8,3,15,3,2,1,4,0,8,4,6,4,1,0,0,4,4,1
ASV_2135,3,14,13,16,2,1,4,0,4,8,2,3,8,8,4,8,9,19,1,1,0,2,4,3,1,0,0,2,5,5,3,1,1,3,2,2,0,0,0,3,5,0,1,3,3,1,1,0
ASV_1968,9,2,4,13,0,10,2,2,0,9,11,4,9,11,0,13,14,11,2,0,1,0,2,1,2,2,6,3,10,5,1,0,1,1,3,0,2,2,3,0,2,0,3,0,2,0,1,0
ASV_1335,9,8,7,11,1,12,5,1,1,6,6,10,12,10,6,3,6,12,2,4,0,3,6,2,0,3,6,1,2,3,1,1,1,3,0,1,3,0,0,1,1,1,1,3,1,0,1,1
ASV_1079,9,14,10,15,8,17,7,0,1,5,3,2,3,2,1,11,13,18,1,0,0,3,4,0,0,1,0,4,2,2,2,0,0,5,0,2,0,1,0,2,2,0,1,3,2,0,2,0
ASV_1218,9,2,2,4,14,4,6,12,11,7,0,5,1,1,6,4,2,0,3,2,4,4,7,3,3,2,6,0,0,0,2,2,2,2,1,3,3,2,4,5,7,6,4,4,4,1,2,0
ASV_1363,2,13,7,8,3,5,8,1,1,11,9,5,6,7,7,7,9,4,2,0,0,0,1,0,5,7,4,3,9,3,1,5,1,1,1,5,0,1,0,0,1,3,1,0,4,2,3,2
ASV_2441,4,7,2,2,1,4,6,1,2,5,4,0,2,1,3,2,2,7,7,2,2,7,3,7,4,0,6,7,5,8,4,6,2,2,5,4,4,2,5,1,1,4,7,9,6,2,0,1
ASV_1261,1,6,4,13,7,8,18,0,1,6,4,4,4,3,3,11,12,13,1,2,0,0,5,0,0,3,0,10,7,4,2,2,0,3,0,1,1,0,0,4,7,0,1,3,1,0,2,1
ASV_1255,1,0,10,6,1,0,2,0,4,6,0,0,0,0,0,1,2,0,4,0,0,0,8,4,51,33,4,0,0,0,0,5,2,5,0,0,0,1,0,0,0,0,10,1,0,4,2,10
ASV_2056,0,3,0,1,1,3,0,1,0,0,4,3,3,10,3,3,2,4,3,3,6,7,3,3,3,1,0,15,12,9,3,5,2,3,3,8,2,1,0,8,3,3,5,3,5,4,7,6
ASV_2601,0,8,7,9,2,7,9,1,0,2,1,9,5,3,5,12,11,9,1,5,1,2,3,0,1,0,5,10,7,9,8,4,0,2,0,2,2,1,0,1,3,2,3,0,1,2,2,0
